NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
210060326576,2023,6,M,1,3,1,1,4,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,471.0,597.5,640.2,599.3,DECECABEEEBDDDCEDEEAEACABABACADADEEEBAEACCDDE,DAAADEEECBCABEBEDDEAAEADCCAABCACECEADABCAABCD,BCBDAABEEEAEAABDACAACAACAAAECBBECBCAADCDCDDAC,EDEBADEEDDADACDBBABCEDBDACAACBBCADEDDBAAADDDC,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,140,180,120,120,180,740,D,D,B,B,4,D,A,B,B,A,A,B,B,B,A,B,A,A,C,B,A,E,A,B,B
210059194892,2023,15,F,2,3,1,1,17,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,A,A,4,C,A,B,B,A,A,B,A,B,B,B,A,A,B,A,A,E,A,B,B
210058175386,2023,12,F,1,1,1,1,10,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,A,C,C,B,2,C,A,B,B,A,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B
210058442790,2023,5,F,1,1,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,541.5,354.2,386.3,490.6,CECACECCCDBEADDECBDDDDCDEEBADEDCDECEBABBECEBC,EBBBCDCBECDEBDDDBDACEEEBEABCEBDEDCEDDDCCCADAC,CAABDAEDADBDDDABADEABEBDACABDAAEACEDDCCDDBCEA,ECCCCCDECEDDCACDADCDEBCDBDCBACDEDEBCDBEDCBCDD,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,100,80,80,40,420,A,B,F,F,4,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
210060912817,2023,4,F,1,1,1,2,0,2,,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,F,E,F,F,3,A,A,B,C,A,A,B,A,B,A,A,A,B,B,A,A,D,A,C,B
210059712747,2023,3,F,1,3,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,B,B,4,C,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,E,A,A,B
210058866250,2023,10,F,1,1,1,1,8,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,471.0,585.2,603.5,429.7,BBEBBDECCCCEDEAEBCBCEADDEADBABDBBCECDCBAECCCB,ABDAEAAEDCDBBDEEBCDABCCCEDCBDADBBACDDCADCCDAE,AEBABCABCACDEDAACADBBDACCBABABDAAECBBEBBADEED,BDCECCDBABBEACDAAEDABBDEDCCADEAEBBABCECEEDECD,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,100,120,120,120,180,640,B,D,B,B,5,B,A,B,B,A,A,B,A,B,A,A,A,A,A,A,A,B,A,A,A
210061099700,2023,3,M,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,552.4,571.0,574.9,594.5,CBDAAEAECDBBCEBDCEEACBEEACECBAAABBABDBCDBEBCC,ABCDCADACDADCEEBAEBCDAEABAABACABCCCDDBACDABDE,AAABEAABCBBEAADEBBADAEBBACCAADCDABBEBAEDDACDA,EEDBEDCAADDACCBDBCBDDBBDCDCBABBBAADCEDDCCDCCC,1,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,140,120,120,120,120,620,H,E,F,B,2,B,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,C,A,A,B
210059934293,2023,2,M,1,1,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,F,C,B,2,B,A,B,C,A,A,B,B,B,A,B,A,B,C,A,A,C,B,A,B
210058721162,2023,1,F,1,1,1,3,0,1,,1,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1191,1201,,,316.4,313.1,,,BADAAACAAABAAECEBACDDCACDDADADAEBCCBAAECBDBAC,BCBBBCBDDACABADDBDBBBBADBDABDABACABBBAADCCABA,,1,,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,,6,0,0,0,0,0,0,C,H,B,B,6,D,A,B,C,A,A,B,B,C,A,B,A,A,C,A,A,D,A,A,B
210060194577,2023,4,M,1,3,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,380.7,415.3,496.5,507.8,DACBABBDBAEDBECDCBDBECCABCDCEBEBEEADACDADCDDC,DAAACCCDDACAAABCAACBDAAAABAAAAABDCAEBAABBBAAA,CCBEEAAEABAAAEAAACEAAACBAAAEABBECBEEBBADAEBAB,EADCCEDEDEAACDADDCDCBDCDADDABDCABEDBDEDCBDCCB,1,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,160,120,140,100,640,E,E,D,D,4,B,A,B,C,B,A,B,B,A,A,A,A,B,B,A,A,C,A,A,B
210060509919,2023,3,F,1,3,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,380.9,324.8,432.8,429.7,ADCACDBDCCBBCEACBEBEAAEBACEBBADDEEACBDEEBEADA,EABEABCBBAEEBDAADBDCAEBADAEECEABEEDACEAEBDEDA,AECDEACEABDDDCEAECBDDDBEADAEEDACEBDCDDDBDACBB,EDCEDCDCDBCEADCACACDEBCADADCACBEAEBDDCEEBABDB,1,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,80,120,120,100,60,480,D,D,F,F,5,B,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
210058721166,2023,4,F,1,3,1,1,0,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,C,B,B,4,C,A,B,B,A,A,B,B,B,A,B,A,A,B,A,A,E,A,A,B
210060364288,2023,2,M,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,508.6,586.9,559.4,617.8,DEBBADBDEDAEACEEADEBACCBBAABEECEEEEDCBAECCBEB,DAADDEADCBCCDABCEBEEDECBAECABAAADBEAACBDAABCD,BABDACDEAEBBBEBBACABBACCAAAACBBEBDBCBDAACADBC,CAEAAEEEEEADACCDEBCCEDABBCECCCDCADDBDDACAEDDB,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,140,120,120,80,580,E,D,C,F,5,C,A,C,C,B,A,B,B,B,A,A,A,B,B,A,A,E,A,B,B
210060812401,2023,4,M,1,2,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,E,F,B,3,C,A,B,C,A,A,B,B,B,B,A,A,B,A,A,A,D,A,B,B
210061043518,2023,5,F,1,1,1,1,3,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,463.4,449.7,411.2,386.9,CAACCEBEDDEBAECDAECADCBAADBEBBCCEDCBCACEBEBDB,AECABEDBCDDECAEBDAECBAACDADBBCADAAEECBCDACAEE,ECCADAAEBEBD...BBAEAECDBACABDABACECEBABBBBABE,CEDCECDBACDBBDCEACBBCBABBDABDBAEBDBADABCBBAAB,1,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,80,120,80,60,20,360,D,D,C,D,4,E,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
210060685322,2023,11,F,1,3,1,1,9,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,E,C,B,2,A,A,B,B,A,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B
210061535607,2023,4,M,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,477.3,559.0,554.0,468.5,BBDEBCECCEACCEABEABCDEDAACBCBAEEBAECDCBEAECDC,AEDEABEACCDAEDEDBCBAEDBCDBCACABBBEDAADBDECAAE,DBABCAECAECDCDACDABAAECDCEADDAEBAEDBEEBBACEDD,BDACDBDADACEBCACCECDABADDBADEABCCDCEBCCEADCEC,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,120,100,100,120,140,580,E,E,C,B,4,D,A,B,C,A,A,B,A,B,B,A,A,B,B,A,A,C,A,B,B
210061013281,2023,10,F,1,3,1,1,7,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,527.1,570.7,573.0,664.1,CACEAABAEDBDBBDEEBEAECEDBABBBCBCEEEBABDAAABBB,DCAADEADCAEEDEBEAEBBDABABCADDDACECEBECBDAABCD,BBBDAAAEEEDEACBBEAAACACCAAABDCBECDADBD.DCDBEC,EADAEAAEDDEDBEBCECECBABAADCCCCCDCDBBCEEABBBDC,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,160,200,160,160,160,840,E,D,B,F,2,C,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,C,B,B,B
210060068131,2023,13,F,2,3,1,1,17,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,E,A,C,2,B,A,B,C,A,A,B,A,A,A,B,A,A,A,A,A,C,A,B,B
210061015464,2023,2,M,1,2,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,603.8,444.8,506.9,668.1,CBDAEADECCDBCBACDBAAECCBEDCCCAADCDEABADBBECBB,ABCCEBCDDEECABDADACBDAEECABBBDCDAACAECCCEBBBD,ECBBAAAEACCEACEABBCCEADDBDCCEECABEBDBADDDAEAC,EEDBEACAACDBCCBCEABBCDAAEDEEAECBDBACDCADEEABE,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,120,120,120,120,80,560,D,E,D,F,3,D,A,C,C,B,A,B,B,A,A,A,A,B,C,B,A,D,A,B,B
210060029420,2023,3,F,1,2,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,391.7,331.9,339.8,379.1,DEDACBADAEBBBCCDEAEBACEBCDCDCAACCCEDACBDBDACD,EEAEDDBDAADDACCEBADEBEDBABDEEDBABCADEAADBCEBA,BAECBCBCAACEAECBABBDBCDEBDDDBDACAEECAAACEACCC,ACBDBAEBEBDCBCEAECECABCEBBCCCDADCCBEBBAAEDADC,1,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,120,120,120,120,20,500,E,E,C,B,3,B,A,B,B,B,A,B,B,B,A,B,A,A,B,A,A,B,B,A,B
210058243730,2023,3,F,1,3,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,410.9,434.9,474.0,412.3,EBCBBCCBCDADECADAAADCECABDCCCDEABCEDDBDBECACD,EBDEDDBBECADACCCCAAABACCABCAEBCBCEDAECCCABDBE,EDBDCADCCACDBDCCBADADBABBAEDDBEBAECCCECACCBEC,CDBBBECEDCDCDBCCDBBECCDDEECDEDEBCBADCDECACACD,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,100,160,120,100,80,560,E,D,C,B,4,D,A,B,B,B,A,B,B,B,A,B,A,A,B,A,A,A,A,A,B
210058588469,2023,3,F,1,2,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1191,1201,,,430.5,461.8,,,CBCEAAAABBBEDBBBBABBABCDBCEBACABCDD.DAAACDDEA,BCDDACCCEDCCBCBDDDACBCEEEBACACCEBBEBDADACCCAE,,1,,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,,4,0,0,0,0,0,0,B,B,C,F,2,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B
210058542905,2023,2,F,1,2,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,472.8,481.3,439.6,419.9,AEBBEDCBAEDBECDDCCEEEEABCCEDBECEEBEEDCABEBCBD,CDAECDDEDAAE...EDCDBCACCBABCDCD.DBD..DA....DE,BC*BBCAACBCAEEBADDDCDABDCCEBEDCECBECDD.CBDAAE,CADEBBCADDDCADBCAABDDADBBDAECEDBDDAEDBDABDBEA,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,100,160,120,140,140,660,E,E,C,B,4,C,B,B,B,B,A,B,B,A,A,A,A,A,B,A,A,C,A,A,B
210061614767,2023,3,M,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,510.4,567.1,497.3,684.2,CECBAACECDAEBCCDEEBBAACADBCCAEBCBECCDBECBCCDB,DBAADEADCDCCDEBEDCCAACCBDBABDDAEECEAEDBEBABCD,CCEBCCAEACDEDAABACBAAACCAAADCBCDABBAAECDEDCBA,EADACDDEDEAABCDDEBBBEEBBCCACCCCCEDCDDDDDBBADA,1,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,160,200,180,200,200,940,E,E,F,F,4,D,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
210061015447,2023,4,M,1,3,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,492.1,576.6,517.8,497.5,AEDAAEBBDDBCEBDEEEECABCBAABACCAAAEDDCBEBCCCDC,DBBABEACCDEDDBDCDDEBAECCECACBADCECDAECEDBABCD,ACACCCADAEACACABADCACAABAEAEDCBEDBBCBBCDABCCB,DAEACDDEEBDDCDCBCBCBBCCEDDCCA.BAADCDCDCDBADDE,1,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,40,40,60,40,300,E,E,C,B,5,C,A,C,D,B,A,B,B,A,A,B,A,B,C,A,A,D,A,B,B
210058759629,2023,2,M,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,C,C,B,4,F,A,C,C,B,B,B,B,B,B,A,A,A,B,A,A,E,A,A,B
210060091145,2023,14,M,2,2,1,1,17,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,499.8,519.0,492.6,571.1,CAEACDBBDCCB.EACCECEBD.CEEEEDBCECEECCCDABEEEB,CB*D.BDADAAACBCCA.EADB.BAABCCBABADCABABCDADDE,BDBCCAABBBBEAACAAAACEEBACCEEAEAAABBBCCCDD.EEE,CEDBEACAADDC..BCCABDDDCDDDBBAABBBCCEEDECDDBCC,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,140,160,160,180,120,760,B,E,C,B,5,E,A,C,D,C,A,B,A,B,A,B,A,A,B,A,A,C,B,B,B
210060469651,2023,11,M,0,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,542.9,610.2,551.9,447.5,EBBBDEADEDBEDBDCCDAEDDCEDABDBACBAECCAADECEBDB,DAAEDEADABCADDBCEBEBAEABACCACDABEDDAECBDAABCC,DBBDCCBDAEDDABBBACBABACEAAAEBCBEDBBCBEAAEDDBC,EBCAAECCDABDBDEEDBCEBACAEDDCADBCADDECAAABCBCA,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,120,120,120,100,580,C,C,B,B,2,C,A,B,B,A,A,B,B,B,A,B,A,A,B,A,A,B,A,B,B
210058651300,2023,3,F,1,2,2,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,413.9,407.9,533.5,457.4,BBABACBCEDEEEAEBCEDABDACEEABBAAEEDEBBACEBAEBC,AABCDEBAACBDCABBBCDBCEABCEBBAAABCCEDBAACCEDAB,BCBCAAADBBBEAACBCBEBACEAACCBEDBBBDCEBAEDAABC.,EEDEEDAECDDABDEAADBDDBAECDADBDDDDCDAADEBCDCCC,1,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,100,140,100,120,100,560,E,E,D,B,4,D,A,B,B,A,A,B,B,B,A,B,A,A,B,A,A,E,A,A,B
210059895333,2023,3,F,1,1,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,D,E,B,C,2,B,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,C,A,B,B
210061089628,2023,9,M,1,2,1,1,6,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,495.8,417.7,509.5,415.9,CEBACAECEBBEBEABDAAACBCCDEACCAADDCCDEBEBCEABD,DCDBAAABCEBEDACDAEBBAEBAACAECDDADCEEACCDABACE,BECEACAEEEBAADCCACDAEACEECAECBBCADACBDEDCACED,DABACDBCCEDABAAEBACBCEACCADBBDCABDBACEACCDAEE,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,100,120,80,100,140,540,B,E,C,C,4,C,A,B,B,A,A,B,B,B,A,B,A,A,C,B,A,E,A,B,B
210061456607,2023,12,M,1,3,1,1,14,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,502.9,519.6,503.3,472.9,BBEBEDDCCEDEAAACBBDDCECADBACDDACBCBDACBECBBCD,BDEBECCABBBCADEDBCEAACDCCBADDAEEADBCDBADEDCBC,AEECBBADDCDACBAEDBCBADEACDDACCBAABCCBEBADDBDD,CDEDBDACADCDDBCCDCBBACDBCEDADDAADDBBACDBCACDD,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,120,140,160,160,140,720,B,D,C,B,4,C,A,C,C,A,A,C,B,B,A,B,A,A,C,B,A,D,B,B,B
210059066152,2023,2,F,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,587.9,511.1,567.8,555.8,DBEBECBAECACEBEAACEBABABDBDCDAAAEDDCEECDAECDB,ABEBEDAEBCCAABEEBCDACBACDBBEDDADECBCDBBDABECE,ABABBCDCDACDBDAADACDABBECEABCBCAADEBCDBAACAED,ECACBABDDBDDDDDBECAEADECDDDDDBABCCBDEDEBEABCA,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,120,120,120,120,120,600,C,E,C,B,3,B,A,B,B,A,A,B,B,A,A,A,A,A,B,A,A,B,A,A,B
210059174736,2023,3,M,1,3,1,2,0,3,1,0,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,593.4,530.9,537.4,601.7,DBEDBDCBACDEBECEEADBDACACBCAAEADBACBECBDAEBAC,AAECBAABDCBAABEDEACABCDCBCDADDEBACADAEEDBCDCE,CACBEAECDECDEDAADABDCBACDEAECADAAEACEEBBDCAED,CBDCAEDCABEEBDABCEBDADBEADEEDBDBADCCAEEAECBCB,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,140,180,140,160,140,760,D,G,B,D,2,G,A,B,C,B,A,B,B,B,A,B,A,B,C,A,A,C,A,B,B
210059672481,2023,9,F,1,3,1,1,7,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,E,C,B,7,D,A,B,C,A,A,B,A,B,A,B,A,A,B,A,B,C,A,B,B
