NU_SEQUENCIAL,NU_ANO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
484805,2024,35917102,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
704391,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,421.2,468.3,513.8,440.6,EDAAEEDEAEEABEDEBACABADBCDBDDDDEDDEBCACCCDDCC,BEBEEBCCADDDEEEDABECAABCAEAEBABCDEABCDEABCDEA,AEADBECDECCDDABEECDAEADCEEEBDBDBEDCE.CEEAEDEB,CEDDECECCCEECBCBBCEBACCCBBDDADBCDEEBDECECDADB,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,140,120,120,140,100,620
2573021,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,390.5,531.6,526.5,396.7,BDCCABABCEBBEEEBACBCBBCABBBDEBACECDACABACCCCB,DABECCDAECBDACDBEBCDECDABECADEDEB*EADBEECDDDA,ACDECDADBCBEEDEEBDDEBEBDBDBABCADEBDCEDBEDDCDC,ADCCBBBDCBDCDDBCADEDBCDBADBCECDECABDCBDADACAC,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,180,120,120,160,700
2334578,2024,35917102,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,523.6,611.7,595.0,567.7,BABABEADDDCEACCDAEBDCAECECEECBDADEBDABBCDCAEC,BAEDBADBEDECEDACEEEACDEAEEEDEDBEEADECBBBCBDCD,EAAACCDCACEECACDBABDADEEBBCEBDDBCAADBDBDDAECB,DBDADDBDDAABBBACEBCCACBDABEBEDCECBADCACBBAABC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,180,120,120,60,600
1446091,2024,35923941,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,366.0,0.0,478.3,388.4,EAACBCCDDEBCDCECEBCCBDDECDCEADCBABDCEBCCAEECA,.............................................,CEDAEBCBEBADDAECEDDDCAADCDC.CB.......B.CA....,DADBCCEBECDBCCABEEBDBAADBDBCCDDCCDDDCABCACCAB,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,160,120,120,140,80,620
1650813,2024,35446836,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,560.0,432.5,487.8,587.6,EBDBDECAACEBCBEACDACCAEBAEDCECEACDCDCDEBBADEB,AEDBCCBCDCBADBEBEBEADDCAEDCBCBAAEEBCADDCDADCD,CAADE..CECBEDBBDEBCABAAAEBDADCCEDACECBBDDBEDA,DECEABDBCBAADAEEDBCAABECCDBCDCEADBCEDABDDDBEA,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,140,200,160,140,160,800
1258201,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,566.4,426.4,488.4,409.7,DBDADEDABEBEEEBBDEBCACCDDDBEDABABADABEADCEAED,AEBAAEECEEDBCCCBAECDCEAABEBCEEEEEEEEEEEEEEEEE,DBDBBBBBEADDEEDDDDDBDAABDA*EEAAECEDBBDDACBEEA,ABACADBEEAEEEEBBCBEBDEBCDDEECDDEDEBBBEBBCBCBA,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,80,120,80,120,80,480
3187652,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,533.8,409.7,431.0,462.7,DCAEBEDAECBEACDBACEEADCBCEDABBCEB.CBCDEDDBACB,EABBECADBADCDEBCADCBCBDEDAEDCBAEBADCCECBBDCEA,AEBEEBAEBCDBDDDCACABACBCDECDACBCADDCDBCEDBBAE,CDBDEEDE.CBBAACACDA*CAEDBCEABDBCBDACEBDACEBDC,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,6,0,0,0,0,0,0
3407632,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,552.1,536.2,545.9,592.7,BACADCBEBCAECDCBBBBDDCACECEABDDBCDAADEAEBDADE,CAEDBDDBEACCCDADEAEADECACEDCEABDCEBBBCADEBCAA,DAAACADBADEECCEDECBCADDEBBBDADCBDACDADBDDADCB,DBDACEBAACBBCCDCADABBCDAEEDDDCAABEDEBCDDCCCBB,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,140,120,160,140,120,680
1059590,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,686.6,704.1,614.6,814.4,CCEDACECEDAAEBDDEBBDDBBCAAEBCBDAACCAEEBCAECDD,CAEDBADBEBECEDACBAEACBCADEEDDADEAACECEDBCDDAD,CAADCDDCBDEECECBBDCDADEEBCBEBADEDDCDBDADDBECB,DBBABBADDDABCECEADCBBCCCDCAABBEDDCCBDABDBCECE,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,160,200,200,200,200,960
3557127,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
3238136,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,451.8,546.6,555.1,544.9,DCBEEBABDEBDDDCDBBBDBACCEEECCDBCEAEBDBCEACDAC,CADBACBBEBCCDCAEBBEABCEADEEBABDCDACACABBCCADB,BAAAEBDADCEECCEBCBECADEEBBBCADDBDEBDBDBDDAECB,DDCABDECDCDDACACECCDCCDECBABCDEDDBCEDCDACDDCB,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,120,120,120,100,580
62103,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,470.8,444.7,514.1,446.6,DCACEBDBCCCEBCADECDDDDBCDDEDAADCEBBEAEEADBEAD,EDCAACEEDEABCBAAAECAEBCCBABDEBABAECECACDDBACB,EAACECAADAADDBDDCDABCEACEDCAAABBCDDBDDBECEECC,ABADDDACDBBBDDDACCDCEBEAECCDBDCEDDACAAACBBBAD,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,140,120,120,120,140,640
2461937,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,420.2,468.8,492.4,446.8,ECEBEADBAAECBDABDCDCDADDACCEADDDDBEBACEABEADC,DECACCADECCACEDDEAECCABCAAADBEECAEEDEADABECCA,EACDCBBBEDDDAEBAEBECABEADBAEEDADBEEBCAECBDBEB,DCCDCBDCBCCDDEDCBBBDCDCCECBBDCECCDDDCCCCCDCBB,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,60,40,60,80,360
430502,2024,35007122,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,437.9,366.5,438.0,385.0,BEEDEBEBCECCBDAEBCECDDDADDADACDEADCBDEDCADACA,CBDECBDACBDADDABCBCECBDABADCBADDBABEAEBCACEAC,DCBACEDAECBDAABCDEDAABBCCACBCEECDDDBCABECDDBA,DADCACECDABDCBAAABADACBDDCBCDABBCAEDBADBBAEBB,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,80,140,80,100,120,520
3332031,2024,35169328,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,498.0,502.0,520.1,479.9,DCDBA.ADBADEBEDAACDEDADECEBEECABABCDEEDBBBDCD,DDDBECEAECABDABABCCDCDDEBDEADEEACABEADDCBABBA,AAECDECCECBEDCEEBDDDBCBBCCAEBDBCEBDBCCAECDDBC,CAAEBCDDBEABCABADEDCBBADCEBEBEDCBACBECBDCBCEB,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,160,200,160,160,120,800
3984075,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
3193949,2024,35007080,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,566.9,544.4,586.8,622.5,DDDEDCCDDCAABBDBEEADBBECEBEBBBDEDEAADCDDCBBAD,CBEDBCDADACCEDABBEEAAEDACECBEAABEAAECEAEEDCCD,AAAACBBCBDEECACCDACDADEEBCBEDAABDACDAEDDDCECC,DBAABCBCDDABDABBAACBEBCBCDBCBBBDECEEBABBDCECC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,120,120,140,60,560
3150455,2024,35007080,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
106931,2024,35912293,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,476.9,519.9,530.2,406.6,ECDDEEDCABDBEDDCADCEBEACDADDCBEBCAABCADEDBBEC,ACBACCECEABDEBBEBBEABCABAACADDECDAEDBCAAECADA,ABDDADADECBBDACEADBABCDADDCCCBAEEBDACECEDDCBC,BDACDBDDAADCDDBCDCBACBECBEEDECDDBAABDDEEDABEB,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,140,160,120,140,120,680
67220,2024,35446836,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
4235370,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
590515,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,406.6,477.5,485.8,477.6,DEDADBAEBCDAADADCDDDDADBBDCDDAEECBEAADEBBECAB,CDAAADEEAEADDCEAEECDABBAADBABBCBAAAABACEDBECB,ACCBECBACAADDBDACEABCADACECEBBDBCACBDDAEEBEEC,CBABEEBCDCDECEBACBDAAEDEEDABDBCEDBDECCACBBAAB,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,100,120,80,100,80,480
3036444,2024,35002963,3550308,São Paulo,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,464.1,464.4,513.2,421.1,DCBAACBBBAAECBDCBEDAEDEACDBBBCDACCEAADCCCCEAD,ACBCADEDCEEDCCDAABBAECACDDEEEBDDAADBBDDCABADA,BAEDEBDBCAACEBDDBDABDCCBAC.BEBDBCAEEDDBECABCE,DDCBCECDECEDEAAACDECBDEBACADCDCBADCEADCBEBEDA,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,140,120,120,120,140,640
2576303,2024,35912323,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
2372631,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,540.0,603.2,551.8,602.0,BDCCEABCAEBEEEDCBBADBAEDCCEDEDEDABBBBEBBDDBCC,BADABCEBACBAEEDBEBCDBADACEAADECEEABEEEDAECEDA,ABAEBDADECBDDAEEBDDDDBDEDDDDEBDDEBDCDCEECCBEC,CEDECCACBECABCACCEBCCCBBBACCCDECDACBAAACACDED,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,200,120,140,180,760
2899800,2024,35912347,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,534.2,445.6,517.6,455.4,DABCDBBEDEAEEDBEADABBACDEBBEDCEBBCBEEEDAABBED,DDEAADEBBDEBCBADBEDABEDBEDDEBADBABECADAEBACDB,BEECAEBDDADEEEDED*BBCDAABABADABBDBBEEDABCBECD,EBBAEBDEEEDEBEAADDCDDEDEEBAEAEDBBEDBADECECBED,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,80,100,60,80,80,400
3899249,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,514.0,505.7,544.0,579.2,BEBEBCDDECADCDEDEABDBCCAEEBBAADAEEBAEAADDCACA,ABEBEABDACBCAAADEADABEEADBEBEBBEAAAACBDABBACD,CAADADBCBDEECCEDEAC.AAEEACAABB.BD.BDADDDDDDCB,BCDACDAADACBEBEEECCEBABCADEBACADACBEDEDCCDDDA,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,100,120,100,100,100,520
837357,2024,35446836,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,549.5,596.9,586.1,553.4,DCADCCAAEBCCACDADDDDBAECBCCAEDEECEEBBEBECDCAE,DEDBBBDAECBBEEDBEBBEBADADCAADEEECADEAECACCEDA,CCACACDDECBBDDEEBDEBBCBEDDAADEBDEBCADDCECDDDA,AEDEAAABBEDDBECCCBCADEDBEAACBDDBBABBEAACBBEDD,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,140,160,80,160,100,640
3284546,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,458.6,619.0,466.3,737.7,BBDDCCDACDBCECBACECDABCCDDDDBCEBDDBBCBCCDBCCC,DBDBBCBAECEBEBBBEBEDBDDABCEAECEEEACEAEDAECEDD,ADCDABEECCCDBCEEBBDDCECBDBAEECBDECDBDEDCDBDBC,CCDECCACDDDBCDBBEDDBCCECCACBBCCCEBBEADABCAADD,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,140,160,180,200,200,880
2915031,2024,35915269,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
263298,2024,35007122,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,399.3,504.3,560.8,492.8,ACEDDEBDBABCDCDDBBCDABBDEADAADBCABEABCEBADCEC,DADCBADCBCCCADADEABACDCADCEBEEDBEADDAEACBCECC,CBAACCDCBDEEAADABACEADCEBDDECBBBCACDADDDDAECB,DCECADBCDACAECCEBAEDBDACDBCBCABEBDDDBACDBCEBC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,140,120,120,80,580
1443296,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,506.7,527.2,530.6,481.8,DECDECCEABCDBCAEEECDCABCEBDDDACACCABEECDCCBDC,CAEEBDABDACCCEABEAEBCDCACEABEEDBEAAACADBBCDAD,CDAAABDCDDEEACABDDEEADEEBDAEBBDECABDADCDDDEDE,ECBACDBCBACDAEAEDABCAECBDBBECDCDABCDEBCACCBDC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,100,140,120,140,120,620
3003105,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
1638440,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,434.9,452.1,515.1,379.7,CDDEEDBBEDDBDEDBBDADBEADBCCECBABDDDECCEBCABDE,BBBEEDDAACDBEEBADCCDDDDEBCCBEBACEDBEABCAADEAB,CCDAEDADECEBDBDEBDEEDEBDDAEDDEADEECADECDAEBCD,BEDCDBEDDCDBBCDEDCACEBDDEEECABCABADBDCEDDBBED,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,100,140,160,120,80,600
4079314,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
3197866,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
4139003,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,426.5,430.5,615.1,394.5,DBCACABDAECCBDEDDDDCAEACBCBBADBEEAEAEDCCAECAB,ADEEADEDCEEBDEDAADBEBEACAAEBECBCEADBEACEABDEE,DACDDCBEDEDEEBBBBDABCADDBDCDADDCCDCEDDCECBECD,DBEBEEBCEDDBDCAEECACBECBEBADECAEBBCEADBDEADBE,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,160,200,160,160,200,880
1991236,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,499.3,553.3,573.9,563.7,BDECCEABAEDCBCBAEEDBEADCCDDABBBBEDBDDBBCECECB,DBCBBDBCABBDBAEDDACDCBBCEBABEADAEEADBDDADBBBA,CCAAEECBECCDDABEEDBAAEBAEBDBAABBDAEBCBEBADCEB,CECBBCDDACBACCEECAEDACCACCDBADAACBBADEDAAEACE,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,180,160,180,200,840
284502,2024,35923722,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,446.8,505.5,571.6,473.1,CCCDBCBCBDBBABDACDCBBAEDCDAEEEEBDEDECDBDDADAB,BADAEDDCACDCCDDBEAEBDBDAAEEADECECAAAAADABDCCA,DBDCCEADEDBCDAEEDCDABCBEDDDBBCDEEBCEBDEECEDDC,BDCDDEEDBDBCDDBDADCBCDDBDADCAADACAABDCAAEBBBB,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,160,120,120,100,620
3755840,2024,35011599,3523107,Itaquaquecetuba,35,SP,1,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,566.9,558.1,574.6,587.9,BDBACDCDEBAEBBEACACDABACEBEBDBDAECEAEECCBCDAD,CEAABADCEABDEBDCEAEACBEACECBDABECACDCBABCDAAD,CDADACDCBDEECDCBACEAAAEEBEBEAADBDEBDACDDDBBCB,BECABCABDABDDCEECABCBACBBCEDBCEBACCBDBBDABEAB,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,140,120,120,100,600
2560863,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
